"Data Source","World Development Indicators",

"Last Updated Date","2017-01-03",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Rwanda","RWA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9291175063632","14.7715636210365","7.21316983973369","2.18219893459448","","3.19706024947456","5.25877973719591","7.64242230232104","2.75857199721475","4.68591232776946","3.87751663315791","4.55763073633423","1.33690950531321","1.36979163720337","3.01971438232454","4.21117624318112","4.99572945972539","5.73242420954915","4.07670215025452","3.80506680184979","",
"Rwanda","RWA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","232.2370223958","292.609294657","211.1880661721","205.7814592788","248.4928069251","309.5973482661","343.3003430715","348.0358002532","265.026951624","263.1040461269","296.9804714906","242.8178695505","193.1095291015","175.5617383316","64.2623429003","90.7875875361","120.2941480316","129.7120106804","118.6404345269","137.5588464572","100","168.6957177993","133.6874562842","115.7136410897","142.6591474141","119.9789049696","129.8399055624","144.4408935964","148.9807575606","158.2864930637","174.1900096558","253.0525512227","349.7238623194","443.3209432949","482.5223842608","542.6973013189","",
"Rwanda","RWA","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","56.8965517241","46.0606060606","67.8832116788","84.6153846154","88.0952380952","60.9022556391","78.9473684211","39.7435897436","48.75","40.8284023669","40.2298850575","81.1111111111","69.1489361702","80.6818181818","90.4255319149","110.101010101","92.3076923077","130.612244898","110.3448275862","93.2584269663","100","99.119642412","95.7799888705","99.1353646945","114.1712537248","157.1903790911","163.8617039385","162.9969124639","213.4853362426","188.5919534892","207.2445756899","195.7833990938","184.208858384","177.1835983472","169.0690562015","156.8703000411","",
"Rwanda","RWA","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","17.8442326651331","22.2523410547067","11.3669445547174","11.1593154977102","11.5678150894025","13.014807959278","12.7963203207926","12.7035027133695","12.6991565135895","12.5854088604805","13.3929533455446","17.040293040293","17.2185430463576","20.9495101733233","23.7401873892125","22.2588963383187","18.6961661881439","18.4065737763487","","17.0667195662236","19.908561928512","12.9664832416208","16.5426794074264","17.1785163371197","19.1746701373306","17.7797258527256","19.2000645109265","24.9712533537754","25.5270840090821","20.9405751106348","17.7892028081099","17.3080286491837","17.3512255596574","16.342056276479","17.0786912691624","16.3056908622632","18.4770758018207","19.8025715594043","","12.51225807666","",
"Rwanda","RWA","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","69.4051922444957","68.038442582553","75.7575757575755","79.175704989154","79.2956825119927","74.8380379453955","80.776034909777","79.7483966452886","78.924554826617","82.1908750275509","80.3469453722659","77.1135531135528","73.2201986754967","71.5297663903541","68.979488478096","71.5214027849405","72.4624218881945","70.7681314755272","","72.8493023870923","71.9659185369908","70.171752542938","68.0433527865065","68.8767353807323","73.1150704604617","71.8919349697164","71.889363760987","75.0287466462246","74.4729159909179","79.0594248893651","72.6988932410074","79.9648647231402","80.7844553831532","81.0894603435143","77.7979755730153","75.0936605089207","76.1547108036517","65.9815785198091","96.7387208190167","61.8816546254013","",
"Rwanda","RWA","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","31367141.4832262","42299432.498989","84447164.8846047","95719602.8246387","106572002.237595","99173585.9131809","91113292.1421004","84375772.3017037","85161665.6991913","89624470.5206174","105958475.345403","85891570.2390528","94809869.0020447","82783338.6161571","94356193.1898957","77458220.9511023","88413657.2601007","97027794.5833477","","57681247.4346659","62881745.6130654","99511911.658336","99408090.8936553","105541039.005167","113269086.263462","113351188.439193","124010000","104360000","123320000","175499854.188182","232128295.966608","269597218.86927","403389060.78013","439544869.486566","450911514.071419","546973252.612947","425246058.93094","510905009.333325","286161231.240042","770439310.648493","",
"Rwanda","RWA","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","11.8961551100886","9.43814687037948","10.2289268228136","6.57989877078825","9.13650239860478","8.63026376677492","5.60207571647611","6.45041933892456","7.23992502342983","4.33105576372084","4.71931903889674","5.11355311355345","8.89900662251658","7.00828937452906","7.25500126614303","5.36358947911322","7.99695997297756","10.8252947481241","","10.0839780466841","8.12551953449724","16.8617642154412","15.4139678060672","13.944748282148","7.7102594022077","10.328339177558","8.91057172808645","0","1.4210854715202E-14","1.27897692436818E-13","3.18083962517501","2.09037720499579","1.28361336669779","1.64689116295341","4.14746839260316","7.28662858710959","4.07249297942204","14.2158499207866","3.26127918098331","25.5147441154305","",
"Rwanda","RWA","Import value index (2000 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","124.3074122533","129.8405294196","130.950281586","125.4906422436","131.8007281415","141.4998008988","165.3056677475","167.3564101105","175.2213815727","157.3942393386","135.8960502114","145.0580237784","135.7168591312","157.4515994463","57.3601077043","111.4860206278","120.4566454197","139.4358534194","133.7835999756","118.5819414935","100","131.7967984166","116.3188825883","121.4781878644","133.0805273748","201.8554737884","257.0553499651","361.442166533","550.6245104523","613.7040528688","671.1974747546","956.3897995844","1078.60436102","1079.5189651372","1201.9563147551","1054.230534403","",
"Rwanda","RWA","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","37.9310344827586","29.7029702970297","21.5","21.2871287128713","24.6696035242291","24.7863247863248","21.1072664359862","14.0672782874618","15.1603498542274","19.2605229873224","15.284178187404","14.5827684735228","14.9174006189003","14.3349395882791","13.5443948607848","12.9011731138321","14.1118480604335","17.615627805316","27.5558334628494","24.11717451421","25.5106340830917","14.9394901897716","12.4145030757912","18.8637959340967","17.4213855528127","18.1468457908815","21.0654088922799","29.0397361804943","20.3031248916172","23.0774075523348","30.8633457591988","31.1983327887894","31.7581663092256","26.9116365416573","32.4395178544117","27.843938862778","33.8821581851196","29.2038638311587","33.2266796889425","38.0893696488616","34.4937406190432","33.9651081029616","28.4384247005656","32.8267399603644","44.1913538240943","39.9482064435368","44.9893238749529","41.4845007633074","41.1444908884103","39.8031817215112","37.2658285771502","","",
"Rwanda","RWA","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","","","","","5800000","10100000","20000000","20200000","22700000","23400000","28900000","32700000","34300000","33997000","58590000","95894000","105025000","112892000","177926000","194866000","243044000","256210000","276671000","270127000","277645000","298464000","357469000","378858000","396174000","332730000","288340000","306270000","288330000","274367920.9679","237074950.1161","284323458.2133","322730967.038","325607699.0027","277544350.7292","269045379.006","250618452.8707","264221584.2337","303078540.5847","370249868.6355","443343847.1981","523242031.8312","573640900.3789","745894187.0982","1147674616.504","935998400.5044","971473641.0676","1229733958.582","1367778232","1374004703","1519269877","","",
